name,type,start_time,duration,"mosi","miso"
"SPI","result",7.1474615,3.75e-06,0b00000010,0b00000000
"SPI","result",7.1474655,3.75e-06,0b00001101,0b00000000
"SPI","result",7.1474705,3.75e-06,0b00000100,0b00000000
"SPI","result",7.1474745,3.25e-06,0b00000101,0b00000000
"SPI","disable",7.14747775,2.5e-07,,
"SPI","enable",7.1474785,2.5e-07,,
"SPI","result",7.14748175,4e-06,0b00000010,0b00000000
"SPI","result",7.147486,3.75e-06,0b00001110,0b00000000
"SPI","result",7.1474915,3.75e-06,0b00000001,0b00000000
"SPI","result",7.1474955,3.75e-06,0b00001000,0b00000000
"SPI","result",7.1475035,3.75e-06,0b00000010,0b00000000
"SPI","result",7.1475075,3.75e-06,0b00001111,0b00000000
"SPI","result",7.1475125,3.75e-06,0b00000000,0b00000000
"SPI","result",7.1475165,3.5e-06,0b00000000,0b00000000
"SPI","disable",7.14752,2.5e-07,,
"SPI","enable",7.1475205,2.5e-07,,
"SPI","result",7.147524,3.75e-06,0b00000011,0b00000000
"SPI","result",7.147528,3.75e-06,0b00000000,0b00000000
"SPI","result",7.1475335,3.75e-06,0b00000000,0b00000000
"SPI","result",7.1475375,3.75e-06,0b00000001,0b00000000
"SPI","result",7.1475455,3.75e-06,0b00000011,0b00000000
"SPI","result",7.1475495,3.75e-06,0b00000001,0b00000000
"SPI","result",7.1475545,4e-06,0b00000000,0b00000000
"SPI","result",7.14755875,3.25e-06,0b00001111,0b00000000
"SPI","disable",7.147562,2.5e-07,,
"SPI","enable",7.1475625,2.5e-07,,
"SPI","result",7.147566,3.75e-06,0b00001011,0b00000000
"SPI","result",7.14757,3.75e-06,0b00000000,0b00000000
"SPI","result",7.147578,3.75e-06,0b00000000,0b00000000
"SPI","result",7.147582,3.75e-06,0b00000010,0b00000000
"SPI","result",7.1475875,4e-06,0b00000000,0b00000000
"SPI","result",7.14759175,3.75e-06,0b00000001,0b00000000
"SPI","disable",7.14759575,2.50000001e-07,,
"SPI","enable",7.14759975,2.49999999e-07,,
"SPI","result",7.14761075,3.75e-06,0b00000100,0b00000000
"SPI","result",7.14761475,3.75e-06,0b00000010,0b00000000
"SPI","result",7.1476205,3.75e-06,0b00000000,0b00000000
"SPI","result",7.1476245,3.75e-06,0b00000000,0b00000001
"SPI","disable",7.14762925,2.5e-07,,
"SPI","enable",7.1476315,2.5e-07,,
"SPI","result",7.14763275,4e-06,0b00000100,0b00000000
"SPI","result",7.147637,3.75e-06,0b00000010,0b00000000
"SPI","result",7.1476425,3.75e-06,0b00000000,0b00000000
"SPI","result",7.1476465,3.25e-06,0b00000000,0b00000001
"SPI","disable",7.14764975,2.49999999e-07,,
"SPI","enable",7.14765,2.5e-07,,
"SPI","result",7.1476515,3.75e-06,0b00000100,0b00000000
"SPI","result",7.1476555,3.75e-06,0b00000010,0b00000000
"SPI","result",7.147661,3.75e-06,0b00000000,0b00000000
"SPI","result",7.147665,3.5e-06,0b00000000,0b00000000
"SPI","disable",7.1476685,2.5e-07,,
"SPI","enable",7.14767075,2.50000001e-07,,
"SPI","result",7.1476735,3.75e-06,0b00000110,0b00000000
"SPI","result",7.1476775,3.75e-06,0b00000010,0b00000000
"SPI","result",7.147683,3.75e-06,0b00000000,0b00000001
"SPI","result",7.147687,3.75e-06,0b00000000,0b00001010
"SPI","disable",7.147691,2.5e-07,,
